timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-10-09T13:16:18,codecarbon,d46e197f-b44e-4afa-9612-e40764d363c4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,41.97310170897981,5.205257277003842e-07,1.2401412011660362e-08,0.2842,0.0,3.0,1.3206368896515869e-05,9.217163880589736e-05,2.68238700008078e-05,0.0001322018777032,Canada,CAN,quebec,,,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,8,Apple M3,1,Apple M3,-71.2,46.8,16.0,machine,N,1.0
2025-10-09T13:16:47,codecarbon,d385fccb-fef1-4475-af9c-b6c9d82f929c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,25.13909616699675,2.535278549155947e-07,1.0085002787348916e-08,0.6402000000000001,0.0075,3.0,2.431827591776873e-06,4.6569748882926016e-05,1.5388820937514537e-05,6.439039741221742e-05,Canada,CAN,quebec,,,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,8,Apple M3,1,Apple M3,-71.2,46.8,16.0,machine,N,1.0
2025-10-09T13:17:18,codecarbon,69498615-4683-4445-a579-58b2f2c22b69,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,26.42883599997731,4.645498973773529e-05,1.757738772066056e-06,0.2880999999999999,0.0,3.0,2.0836723702512554e-06,4.705107697433098e-05,1.6591879514210936e-05,6.572662885879318e-05,Saudi Arabia,SAU,riyadh region,,,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,8,Apple M3,1,Apple M3,46.7224,24.6869,16.0,machine,N,1.0
2025-10-09T13:17:48,codecarbon,00f6f8af-43da-4a8b-880a-eb12092ebe07,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,27.185838042001706,4.857344569150092e-05,1.786718717902155e-06,1.1908,0.0,3.0,3.716857632077066e-06,4.783712796513121e-05,1.716993093752535e-05,6.872391653473363e-05,Saudi Arabia,SAU,riyadh region,,,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,8,Apple M3,1,Apple M3,46.7224,24.6869,16.0,machine,N,1.0
2025-10-09T13:18:19,codecarbon,32c2d57b-048b-42c2-977f-25f3ce7d4329,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,26.710695834015496,4.4877650635346426e-05,1.6801378337061404e-06,0.3302,0.0038,3.0,3.3396971563831293e-06,4.3633243078209695e-05,1.6521997640035504e-05,6.349493787462831e-05,Saudi Arabia,SAU,riyadh region,,,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,8,Apple M3,1,Apple M3,46.7224,24.6869,16.0,machine,N,1.0
2025-10-09T13:18:53,codecarbon,d8c96fa1-5497-40e0-9e1d-1298479c057f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,32.32037762500113,5.15376902298261e-05,1.594588121085553e-06,0.6753000000000001,0.0,3.0,4.183752887556044e-06,4.766607836137543e-05,2.106803305582919e-05,7.291786430476066e-05,Saudi Arabia,SAU,riyadh region,,,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,8,Apple M3,1,Apple M3,46.7224,24.6869,16.0,machine,N,1.0
2025-10-09T13:21:17,codecarbon,f980898f-689d-4ff0-9515-f50cfd6cd6a3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28.60813629097538,5.2408743944984857e-05,1.8319524002518656e-06,0.7976000000000001,0.0,3.0,7.644517750233386e-06,4.777298897922251e-05,1.873276392337478e-05,7.415027065283069e-05,Saudi Arabia,SAU,riyadh region,,,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,8,Apple M3,1,Apple M3,46.7224,24.6869,16.0,machine,N,1.0
2025-10-09T13:22:22,codecarbon,aac911ce-57fd-4c10-a5bc-c04b55700542,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,61.31134249997558,0.0001331955356216,2.1724452636421748e-06,2.8957,0.0047,3.0,1.5097461807134931e-05,0.0001327714587047,4.058217128413768e-05,0.000188451091796,Saudi Arabia,SAU,riyadh region,,,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,8,Apple M3,1,Apple M3,46.7224,24.6869,16.0,machine,N,1.0
2025-10-09T13:23:32,codecarbon,9a0eeb2f-8699-4ce9-8a33-ba0aa6e390a6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,65.23511016601697,7.255186357156286e-07,1.1121597462919196e-08,0.5201,0.0075,3.0,1.5163050616452096e-05,0.0001160292718659,5.307316305663941e-05,0.000184265485539,Canada,CAN,quebec,,,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,8,Apple M3,1,Apple M3,-71.2,46.8,16.0,machine,N,1.0
2025-10-09T13:24:10,codecarbon,3859535c-b718-459d-8389-557a9d743cbd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,34.19471875001909,7.078809582153202e-05,2.070147040513164e-06,2.2978888888888886,0.0094545454545454,3.0,1.9691441121409696e-05,4.767499465850471e-05,3.2787776457553265e-05,0.0001001542122374,Saudi Arabia,SAU,riyadh region,,,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,8,Apple M3,1,Apple M3,46.7224,24.6869,16.0,machine,N,1.0
2025-10-09T13:24:56,codecarbon,5aa77f9d-d1a5-40e0-b570-06da11e7653a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,42.9907015839708,8.257496055533417e-05,1.9207632700305235e-06,2.5119,0.0,3.0,7.381509240204051e-06,8.232542890621135e-05,2.712386552161964e-05,0.000116830803668,Saudi Arabia,SAU,riyadh region,,,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,8,Apple M3,1,Apple M3,46.7224,24.6869,16.0,machine,N,1.0
2025-10-09T13:25:27,codecarbon,3a162a28-9fda-42bf-aac9-834f4266a421,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,26.364367457979824,4.734362939944087e-05,1.7957430412430074e-06,3.0139000000000005,0.0,3.0,5.474308987056927e-06,4.517006324052351e-05,1.633954437498081e-05,6.698391660256125e-05,Saudi Arabia,SAU,riyadh region,,,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,8,Apple M3,1,Apple M3,46.7224,24.6869,16.0,machine,N,1.0
2025-10-09T13:26:09,codecarbon,e88cbcdb-1930-43cb-af89-39ae54db3e83,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,38.21638066601008,4.198481165624741e-07,1.0986077416166464e-08,0.3587,0.0,3.0,3.4349891801595533e-06,8.025854572449988e-05,2.293848423670473e-05,0.0001066320191413,Canada,CAN,quebec,,,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,8,Apple M3,1,Apple M3,-71.2,46.8,16.0,machine,N,1.0
2025-10-09T13:26:39,codecarbon,70d77e1e-379f-4f63-903f-2241978d0c27,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,25.927349374978803,4.743864220409294e-05,1.829675741935796e-06,1.1969,0.0,3.0,5.5824360387826896e-06,4.542790458485923e-05,1.6108004409179557e-05,6.711834503282149e-05,Saudi Arabia,SAU,riyadh region,,,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,8,Apple M3,1,Apple M3,46.7224,24.6869,16.0,machine,N,1.0
